frame_seq,ts_ms,tick,proto_id,payload_len,header_hex,crc16_hex,frame_len
1132,162500,1625,0,32,11032000,D431,40
1133,162600,1626,0,32,11032000,FB66,40
1134,162700,1627,0,32,11032000,64D8,40
1135,162800,1628,0,32,11032000,E39C,40
1136,162900,1629,0,32,11032000,0D1B,40
1137,163000,1630,0,32,11032000,9C7D,40
1138,163100,1631,0,32,11032000,44A4,40
1139,163200,1632,0,32,11032000,6860,40
1140,163400,1634,0,32,11032000,3E5E,40
1141,163600,1636,0,32,11032000,9274,40
1142,163700,1637,0,32,11032000,41E5,40
1143,163800,1638,0,32,11032000,4039,40
1144,163900,1639,0,32,11032000,AEBD,40
1145,164100,1641,0,32,11032000,3FDB,40
1146,164200,1642,0,32,11032000,60A1,40
1147,164300,1643,0,32,11032000,B45D,40
1148,164400,1644,0,32,11032000,ABC8,40
1149,164600,1646,0,32,11032000,B2C9,40
1150,164800,1648,0,32,11032000,10A6,40
1151,164900,1649,0,32,11032000,F74A,40
1152,165000,1650,1,32,4c20012000,184A,41
1153,165200,1652,1,32,4c20012000,4431,41
1154,165400,1654,1,32,4c20012000,E5BF,41
1155,165600,1656,1,32,4c20012000,A17C,41
1156,165800,1658,1,32,4c20012000,2F13,41
1157,166000,1660,1,32,4c20012000,530D,41
1158,166300,1663,1,32,4c20012000,1925,41
1159,166600,1666,1,32,4c20012000,13A8,41
1160,166900,1669,1,32,4c20012000,670F,41
1161,167100,1671,1,32,4c20012000,6C2E,41
1162,167300,1673,1,32,4c20012000,7488,41
1163,167500,1675,1,32,4c20012000,679B,41
1164,167800,1678,1,32,4c20012000,B653,41
1165,168100,1681,1,32,4c20012000,450B,41
1166,168300,1683,1,32,4c20012000,4011,41
1167,168500,1685,1,32,4c20012000,04E0,41
1168,168700,1687,1,32,4c20012000,558A,41
1169,168900,1689,1,32,4c20012000,3D5D,41
1170,169100,1691,1,32,4c20012000,4B5E,41
1171,169300,1693,1,32,4c20012000,BF31,41
1172,169500,1695,1,32,4c20012000,48D1,41
1173,169700,1697,1,32,4c20012000,98E2,41
1174,169900,1699,1,32,4c20012000,F69C,41
1175,170100,1701,0,32,11032000,12E6,40
1176,170200,1702,0,32,11032000,A5F7,40
1177,170400,1704,0,32,11032000,0A28,40
1178,170500,1705,0,32,11032000,82B4,40
1179,170600,1706,0,32,11032000,E638,40
1180,170700,1707,0,32,11032000,61E2,40
1181,170800,1708,0,32,11032000,A803,40
1182,170900,1709,0,32,11032000,D1B0,40
1183,171200,1712,0,32,11032000,5036,40
1184,171300,1713,0,32,11032000,8C67,40
1185,171400,1714,0,32,11032000,F934,40
1186,171600,1716,0,32,11032000,0AFA,40
1187,171700,1717,0,32,11032000,8F9C,40
1188,171800,1718,0,32,11032000,36D1,40
1189,171900,1719,0,32,11032000,7BA5,40
1190,172000,1720,0,32,11032000,6236,40
1191,172100,1721,0,32,11032000,67AE,40
1192,172200,1722,0,32,11032000,B587,40
1193,172300,1723,0,32,11032000,1883,40
1194,172400,1724,0,32,11032000,4042,40
1195,172500,1725,0,32,11032000,A177,40
1196,172600,1726,0,32,11032000,0AB6,40
1197,172700,1727,0,32,11032000,7B08,40
1198,172800,1728,0,32,11032000,F6E3,40
1199,173000,1730,0,32,11032000,04C0,40
1200,173100,1731,0,32,11032000,0577,40
1201,173200,1732,0,32,11032000,B609,40
1202,173300,1733,0,32,11032000,B83D,40
1203,173400,1734,0,32,11032000,E9DC,40
1204,173500,1735,0,32,11032000,8DB5,40
1205,173600,1736,0,32,11032000,3BD0,40
1206,173700,1737,0,32,11032000,B29E,40
1207,173800,1738,0,32,11032000,9C57,40
1208,173900,1739,0,32,11032000,D181,40
1209,174000,1740,0,32,11032000,8AF3,40
1210,174200,1742,0,32,11032000,C0CA,40
1211,174400,1744,0,32,11032000,9D73,40
1212,174600,1746,0,32,11032000,3252,40
1213,174700,1747,0,32,11032000,003B,40
1214,174800,1748,0,32,11032000,BCA9,40
1215,174900,1749,0,32,11032000,744D,40
1216,175000,1750,1,32,4c20012000,2078,41
1217,175200,1752,1,32,4c20012000,C55D,41
1218,175400,1754,1,32,4c20012000,F6E1,41
1219,175600,1756,1,32,4c20012000,BBDB,41
1220,175800,1758,1,32,4c20012000,5E87,41
1221,176000,1760,1,32,4c20012000,F9A1,41
1222,176300,1763,1,32,4c20012000,1153,41
1223,176500,1765,1,32,4c20012000,E48A,41
1224,176700,1767,1,32,4c20012000,BD19,41
1225,176900,1769,1,32,4c20012000,EBDC,41
1226,177100,1771,1,32,4c20012000,A5E9,41
1227,177300,1773,1,32,4c20012000,C06E,41
1228,177500,1775,1,32,4c20012000,8689,41
1229,177800,1778,1,32,4c20012000,952E,41
1230,178000,1780,1,32,4c20012000,E88D,41
1231,178200,1782,1,32,4c20012000,293F,41
1232,178400,1784,1,32,4c20012000,E8A3,41
1233,178600,1786,1,32,4c20012000,955E,41
1234,178800,1788,1,32,4c20012000,B3FC,41
1235,179000,1790,1,32,4c20012000,B954,41
1236,179200,1792,1,32,4c20012000,13A8,41
1237,179400,1794,1,32,4c20012000,EEEF,41
1238,179600,1796,1,32,4c20012000,951B,41
1239,179800,1798,1,32,4c20012000,C661,41
1240,180000,1800,0,32,11032000,A965,40
1241,180100,1801,0,32,11032000,CAA0,40
1242,180200,1802,0,32,11032000,47C2,40
1243,180300,1803,0,32,11032000,F55F,40
1244,180400,1804,0,32,11032000,9EFD,40
1245,180500,1805,0,32,11032000,9B2C,40
1246,180600,1806,0,32,11032000,76E8,40
1247,180700,1807,0,32,11032000,B360,40
1248,180800,1808,0,32,11032000,2AC2,40
1249,180900,1809,0,32,11032000,5832,40
1250,181000,1810,0,32,11032000,2BD8,40
1251,181100,1811,0,32,11032000,6549,40
1252,181200,1812,0,32,11032000,EFBA,40
1253,181300,1813,0,32,11032000,10FF,40
1254,181400,1814,0,32,11032000,6ACF,40
1255,181500,1815,0,32,11032000,47DC,40
1256,181600,1816,0,32,11032000,6637,40
1257,181700,1817,0,32,11032000,5FC2,40
1258,181800,1818,0,32,11032000,B97F,40
1259,181900,1819,0,32,11032000,867A,40
1260,182000,1820,0,32,11032000,70F3,40
1261,182100,1821,0,32,11032000,E2B8,40
1262,182200,1822,0,32,11032000,0F8E,40
1263,182300,1823,0,32,11032000,F4A7,40
1264,182400,1824,0,32,11032000,71CC,40
1265,182500,1825,0,32,11032000,B205,40
1266,182600,1826,0,32,11032000,EF85,40
1267,182700,1827,0,32,11032000,0055,40
1268,182800,1828,0,32,11032000,0830,40
1269,182900,1829,0,32,11032000,B2DA,40
1270,183000,1830,0,32,11032000,C477,40
1271,183100,1831,0,32,11032000,910A,40
1272,183200,1832,0,32,11032000,A8C0,40
1273,183300,1833,0,32,11032000,5C2E,40
1274,183400,1834,0,32,11032000,7087,40
1275,183500,1835,0,32,11032000,C4CF,40
1276,183600,1836,0,32,11032000,FCDF,40
1277,183700,1837,0,32,11032000,59F8,40
1278,183800,1838,0,32,11032000,CF1D,40
1279,183900,1839,0,32,11032000,ED28,40
1280,184100,1841,0,32,11032000,356F,40
1281,184200,1842,0,32,11032000,B4FA,40
1282,184300,1843,0,32,11032000,6926,40
1283,184400,1844,0,32,11032000,6F55,40
1284,184500,1845,0,32,11032000,34B8,40
1285,184600,1846,0,32,11032000,D10C,40
1286,184700,1847,0,32,11032000,8945,40
1287,184800,1848,0,32,11032000,4404,40
1288,184900,1849,0,32,11032000,1597,40
1289,185000,1850,1,32,4c20012000,2916,41
1290,185200,1852,1,32,4c20012000,FDF9,41
1291,185400,1854,1,32,4c20012000,70F6,41
1292,185600,1856,1,32,4c20012000,9507,41
1293,185800,1858,1,32,4c20012000,F85B,41
1294,186000,1860,1,32,4c20012000,9B75,41
1295,186200,1862,1,32,4c20012000,BBF0,41
1296,186400,1864,1,32,4c20012000,3008,41
1297,186600,1866,1,32,4c20012000,2552,41
1298,186800,1868,1,32,4c20012000,D20D,41
1299,187100,1871,1,32,4c20012000,C761,41
1300,187400,1874,1,32,4c20012000,1736,41
1301,187700,1877,1,32,4c20012000,1591,41
1302,187900,1879,1,32,4c20012000,0817,41
1303,188100,1881,1,32,4c20012000,7127,41
1304,188300,1883,1,32,4c20012000,5FE1,41
1305,188600,1886,1,32,4c20012000,58C9,41
1306,188800,1888,1,32,4c20012000,BD35,41
1307,189000,1890,1,32,4c20012000,90F7,41
1308,189200,1892,1,32,4c20012000,B7EC,41
1309,189400,1894,1,32,4c20012000,B451,41
1310,189600,1896,1,32,4c20012000,CC7D,41
1311,189800,1898,1,32,4c20012000,E0BD,41
1312,190000,1900,0,32,11032000,2390,40
1313,190100,1901,0,32,11032000,A361,40
1314,190200,1902,0,32,11032000,239A,40
1315,190300,1903,0,32,11032000,2AB8,40
1316,190400,1904,0,32,11032000,8A25,40
1317,190500,1905,0,32,11032000,C38C,40
1318,190700,1907,0,32,11032000,BDCD,40
1319,190800,1908,0,32,11032000,C9E1,40
1320,191000,1910,0,32,11032000,5A98,40
1321,191100,1911,0,32,11032000,7EBE,40
1322,191200,1912,0,32,11032000,6483,40
1323,191300,1913,0,32,11032000,DE23,40
1324,191500,1915,0,32,11032000,FF8C,40
1325,191600,1916,0,32,11032000,BD19,40
1326,191700,1917,0,32,11032000,61F8,40
1327,191800,1918,0,32,11032000,D97C,40
1328,191900,1919,0,32,11032000,ED4B,40
1329,192000,1920,0,32,11032000,1AE5,40
1330,192100,1921,0,32,11032000,05C0,40
1331,192200,1922,0,32,11032000,A044,40
1332,192300,1923,0,32,11032000,7D17,40
1333,192400,1924,0,32,11032000,E950,40
1334,192500,1925,0,32,11032000,7E98,40
1335,192600,1926,0,32,11032000,089A,40
1336,192700,1927,0,32,11032000,4D7B,40
1337,192800,1928,0,32,11032000,0047,40
1338,192900,1929,0,32,11032000,8AE8,40
1339,193000,1930,0,32,11032000,4E83,40
1340,193100,1931,0,32,11032000,F6E3,40
1341,193200,1932,0,32,11032000,B0C6,40
1342,193300,1933,0,32,11032000,FB6B,40
1343,193400,1934,0,32,11032000,9C93,40
1344,193500,1935,0,32,11032000,C051,40
1345,193700,1937,0,32,11032000,A3C0,40
1346,193900,1939,0,32,11032000,5AD7,40
1347,194000,1940,0,32,11032000,9BFE,40
1348,194100,1941,0,32,11032000,B373,40
1349,194200,1942,0,32,11032000,FAF8,40
1350,194300,1943,0,32,11032000,FCB8,40
1351,194400,1944,0,32,11032000,9D92,40
1352,194500,1945,0,32,11032000,23E4,40
1353,194600,1946,0,32,11032000,5921,40
1354,194700,1947,0,32,11032000,FAD5,40
1355,194800,1948,0,32,11032000,F145,40
1356,194900,1949,0,32,11032000,A105,40
1357,195000,1950,1,32,4c20012000,110C,41
1358,195200,1952,1,32,4c20012000,BA45,41
1359,195400,1954,1,32,4c20012000,5335,41
1360,195600,1956,1,32,4c20012000,84CB,41
1361,195800,1958,1,32,4c20012000,BE7E,41
1362,196000,1960,1,32,4c20012000,5B1A,41
1363,196200,1962,1,32,4c20012000,B946,41
1364,196400,1964,1,32,4c20012000,6619,41
1365,196600,1966,1,32,4c20012000,45DA,41
1366,196900,1969,1,32,4c20012000,BECC,41
1367,197200,1972,1,32,4c20012000,030E,41
1368,197400,1974,1,32,4c20012000,D1DD,41
1369,197600,1976,1,32,4c20012000,11B0,41
1370,197800,1978,1,32,4c20012000,59B8,41
1371,198000,1980,1,32,4c20012000,27EA,41
1372,198200,1982,1,32,4c20012000,0661,41
1373,198400,1984,1,32,4c20012000,2515,41
1374,198600,1986,1,32,4c20012000,B595,41
1375,198800,1988,1,32,4c20012000,4E1F,41
1376,199000,1990,1,32,4c20012000,FD62,41
1377,199200,1992,1,32,4c20012000,67D3,41
1378,199400,1994,1,32,4c20012000,D682,41
1379,199600,1996,1,32,4c20012000,A006,41
1380,199800,1998,1,32,4c20012000,1A36,41
1381,200000,2000,0,32,11032000,F0C5,40
1382,200100,2001,0,32,11032000,9745,40
1383,200200,2002,0,32,11032000,F4D0,40
1384,200300,2003,0,32,11032000,5229,40
1385,200400,2004,0,32,11032000,FE4F,40
1386,200500,2005,0,32,11032000,5141,40
1387,200600,2006,0,32,11032000,A29A,40
1388,200700,2007,0,32,11032000,BE25,40
1389,200800,2008,0,32,11032000,5622,40
1390,200900,2009,0,32,11032000,C77C,40
1391,201000,2010,0,32,11032000,0ECC,40
1392,201100,2011,0,32,11032000,8A2F,40
1393,201200,2012,0,32,11032000,1696,40
1394,201300,2013,0,32,11032000,B821,40
1395,201400,2014,0,32,11032000,23DE,40
1396,201500,2015,0,32,11032000,C352,40
1397,201600,2016,0,32,11032000,5761,40
1398,201700,2017,0,32,11032000,EB57,40
1399,201800,2018,0,32,11032000,28AE,40
1400,201900,2019,0,32,11032000,CB7C,40
1401,202000,2020,0,32,11032000,DBA5,40
1402,202100,2021,0,32,11032000,3878,40
1403,202200,2022,0,32,11032000,12A0,40
1404,202300,2023,0,32,11032000,5824,40
1405,202400,2024,0,32,11032000,DAA7,40
1406,202500,2025,0,32,11032000,E4FA,40
1407,202600,2026,0,32,11032000,EF16,40
1408,202700,2027,0,32,11032000,3AD4,40
1409,202800,2028,0,32,11032000,82FC,40
1410,202900,2029,0,32,11032000,80AE,40
1411,203000,2030,0,32,11032000,C3FD,40
1412,203100,2031,0,32,11032000,EE34,40
1413,203200,2032,0,32,11032000,F325,40
1414,203300,2033,0,32,11032000,123D,40
1415,203400,2034,0,32,11032000,234A,40
1416,203500,2035,0,32,11032000,3552,40
1417,203600,2036,0,32,11032000,9C7E,40
1418,203700,2037,0,32,11032000,2FFA,40
1419,203800,2038,0,32,11032000,22CE,40
1420,203900,2039,0,32,11032000,E8BA,40
1421,204000,2040,0,32,11032000,CFD8,40
1422,204200,2042,0,32,11032000,7F7B,40
1423,204300,2043,0,32,11032000,5182,40
1424,204400,2044,0,32,11032000,340A,40
1425,204600,2046,0,32,11032000,566B,40
1426,204700,2047,0,32,11032000,8314,40
1427,204800,2048,0,32,11032000,80F1,40
1428,205000,2050,1,32,4c20012000,5448,41
1429,205300,2053,1,32,4c20012000,9179,41
1430,205500,2055,1,32,4c20012000,D18B,41
1431,205700,2057,1,32,4c20012000,C0A7,41
1432,205900,2059,1,32,4c20012000,324A,41
1433,206100,2061,1,32,4c20012000,2E33,41
1434,206300,2063,1,32,4c20012000,77B9,41
1435,206500,2065,1,32,4c20012000,CC0F,41
1436,206700,2067,1,32,4c20012000,4D24,41
1437,206900,2069,1,32,4c20012000,26A3,41
1438,207100,2071,1,32,4c20012000,86F3,41
1439,207300,2073,1,32,4c20012000,33A9,41
1440,207500,2075,1,32,4c20012000,409C,41
1441,207700,2077,1,32,4c20012000,8C8B,41
1442,207900,2079,1,32,4c20012000,5786,41
1443,208200,2082,1,32,4c20012000,110D,41
1444,208400,2084,1,32,4c20012000,EDC4,41
1445,208600,2086,1,32,4c20012000,04F8,41
1446,208800,2088,1,32,4c20012000,642F,41
1447,209100,2091,1,32,4c20012000,D6B8,41
1448,209300,2093,1,32,4c20012000,E8CD,41
1449,209500,2095,1,32,4c20012000,3CF9,41
1450,209800,2098,1,32,4c20012000,5626,41
1451,210100,2101,0,32,11032000,64F3,40
1452,210200,2102,0,32,11032000,93CD,40
1453,210300,2103,0,32,11032000,261E,40
1454,210400,2104,0,32,11032000,138B,40
1455,210500,2105,0,32,11032000,6DEB,40
1456,210600,2106,0,32,11032000,653C,40
1457,210700,2107,0,32,11032000,89A3,40
1458,210800,2108,0,32,11032000,83C1,40
1459,210900,2109,0,32,11032000,F5DC,40
1460,211000,2110,0,32,11032000,7682,40
1461,211100,2111,0,32,11032000,1FA9,40
1462,211200,2112,0,32,11032000,52C4,40
1463,211300,2113,0,32,11032000,8FFF,40
1464,211400,2114,0,32,11032000,FD64,40
1465,211500,2115,0,32,11032000,92B8,40
1466,211600,2116,0,32,11032000,EBB6,40
1467,211700,2117,0,32,11032000,6194,40
1468,211800,2118,0,32,11032000,E3E4,40
1469,211900,2119,0,32,11032000,4507,40
1470,212000,2120,0,32,11032000,F0F5,40
1471,212100,2121,0,32,11032000,B258,40
1472,212200,2122,0,32,11032000,83B1,40
1473,212300,2123,0,32,11032000,F342,40
1474,212400,2124,0,32,11032000,08B5,40
1475,212500,2125,0,32,11032000,9651,40
1476,212600,2126,0,32,11032000,E6AB,40
1477,212700,2127,0,32,11032000,AFC1,40
1478,212800,2128,0,32,11032000,970C,40
1479,212900,2129,0,32,11032000,0262,40
1480,213000,2130,0,32,11032000,6084,40
1481,213100,2131,0,32,11032000,46D8,40
1482,213200,2132,0,32,11032000,2D8A,40
1483,213300,2133,0,32,11032000,6AA6,40
1484,213400,2134,0,32,11032000,A548,40
1485,213500,2135,0,32,11032000,C51F,40
1486,213600,2136,0,32,11032000,C74C,40
1487,213700,2137,0,32,11032000,6FFC,40
1488,213800,2138,0,32,11032000,69BF,40
1489,213900,2139,0,32,11032000,1CC3,40
1490,214000,2140,0,32,11032000,098A,40
1491,214100,2141,0,32,11032000,166D,40
1492,214200,2142,0,32,11032000,10C5,40
1493,214300,2143,0,32,11032000,10C0,40
1494,214400,2144,0,32,11032000,B424,40
1495,214500,2145,0,32,11032000,5060,40
1496,214600,2146,0,32,11032000,875F,40
1497,214700,2147,0,32,11032000,F0EF,40
1498,214800,2148,0,32,11032000,C1BC,40
1499,214900,2149,0,32,11032000,C5F7,40
1500,215000,2150,1,32,4c20012000,01CF,41
1501,215200,2152,1,32,4c20012000,24C2,41
1502,215600,2156,1,32,4c20012000,9C8F,41
1503,215800,2158,1,32,4c20012000,F770,41
1504,216000,2160,1,32,4c20012000,6850,41
1505,216200,2162,1,32,4c20012000,E032,41
1506,216400,2164,1,32,4c20012000,5FE3,41
1507,216600,2166,1,32,4c20012000,0FC0,41
1508,216800,2168,1,32,4c20012000,0F01,41
1509,217000,2170,1,32,4c20012000,3672,41
1510,217200,2172,1,32,4c20012000,6464,41
1511,217400,2174,1,32,4c20012000,3E54,41
1512,217600,2176,1,32,4c20012000,7BF5,41
1513,217800,2178,1,32,4c20012000,20A4,41
1514,218000,2180,1,32,4c20012000,2B03,41
1515,218200,2182,1,32,4c20012000,3B03,41
1516,218400,2184,1,32,4c20012000,DFB4,41
1517,218600,2186,1,32,4c20012000,2DDA,41
1518,218800,2188,1,32,4c20012000,213E,41
1519,219000,2190,1,32,4c20012000,96CD,41
1520,219200,2192,1,32,4c20012000,C46F,41
1521,219400,2194,1,32,4c20012000,24BA,41
1522,219600,2196,1,32,4c20012000,69E4,41
1523,219900,2199,1,32,4c20012000,E7C3,41
1524,220100,2201,0,32,11032000,7616,40
1525,220200,2202,0,32,11032000,89A0,40
1526,220300,2203,0,32,11032000,400A,40
1527,220400,2204,0,32,11032000,EC96,40
1528,220500,2205,0,32,11032000,F30E,40
1529,220600,2206,0,32,11032000,EBAD,40
1530,220700,2207,0,32,11032000,F162,40
1531,220800,2208,0,32,11032000,C4B8,40
1532,220900,2209,0,32,11032000,F8DF,40
1533,221000,2210,0,32,11032000,337D,40
1534,221100,2211,0,32,11032000,1F55,40
1535,221200,2212,0,32,11032000,C6B0,40
1536,221300,2213,0,32,11032000,A3F6,40
1537,221400,2214,0,32,11032000,1D54,40
1538,221500,2215,0,32,11032000,F1E2,40
1539,221600,2216,0,32,11032000,0AF5,40
1540,221700,2217,0,32,11032000,60CC,40
1541,221800,2218,0,32,11032000,696A,40
1542,221900,2219,0,32,11032000,C1EE,40
1543,222000,2220,0,32,11032000,19AF,40
1544,222100,2221,0,32,11032000,EB60,40
1545,222200,2222,0,32,11032000,099F,40
1546,222300,2223,0,32,11032000,054A,40
1547,222500,2225,0,32,11032000,3220,40
1548,222600,2226,0,32,11032000,CEAA,40
1549,222700,2227,0,32,11032000,ADAF,40
1550,222800,2228,0,32,11032000,8845,40
1551,222900,2229,0,32,11032000,BC63,40
1552,223000,2230,0,32,11032000,753F,40
1553,223100,2231,0,32,11032000,6F01,40
1554,223200,2232,0,32,11032000,AB98,40
1555,223300,2233,0,32,11032000,ABC9,40
1556,223400,2234,0,32,11032000,A84C,40
1557,223500,2235,0,32,11032000,FA05,40
1558,223600,2236,0,32,11032000,CC7A,40
1559,223700,2237,0,32,11032000,BB39,40
1560,223900,2239,0,32,11032000,61D4,40
1561,224000,2240,0,32,11032000,2000,40
1562,224100,2241,0,32,11032000,8E21,40
1563,224200,2242,0,32,11032000,34E1,40
1564,224300,2243,0,32,11032000,0445,40
1565,224400,2244,0,32,11032000,3F4C,40
1566,224500,2245,0,32,11032000,FAC3,40
1567,224600,2246,0,32,11032000,C59A,40
1568,224700,2247,0,32,11032000,0C65,40
1569,224800,2248,0,32,11032000,96FA,40
1570,224900,2249,0,32,11032000,9A6F,40
1571,225000,2250,1,32,4c20012000,EBAE,41
1572,225200,2252,1,32,4c20012000,47F6,41
1573,225400,2254,1,32,4c20012000,6B91,41
1574,225600,2256,1,32,4c20012000,BCE7,41
1575,225800,2258,1,32,4c20012000,81FF,41
1576,226000,2260,1,32,4c20012000,734E,41
1577,226200,2262,1,32,4c20012000,E284,41
1578,226400,2264,1,32,4c20012000,B9F2,41
1579,226600,2266,1,32,4c20012000,3B42,41
1580,226800,2268,1,32,4c20012000,CB79,41
1581,227000,2270,1,32,4c20012000,F08F,41
1582,227200,2272,1,32,4c20012000,ECA9,41
1583,227400,2274,1,32,4c20012000,51B8,41
1584,227600,2276,1,32,4c20012000,2E84,41
1585,227800,2278,1,32,4c20012000,7411,41
1586,228000,2280,1,32,4c20012000,7435,41
1587,228200,2282,1,32,4c20012000,8218,41
1588,228400,2284,1,32,4c20012000,EF30,41
1589,228600,2286,1,32,4c20012000,B14B,41
1590,228800,2288,1,32,4c20012000,A3CF,41
1591,229000,2290,1,32,4c20012000,EBB5,41
1592,229200,2292,1,32,4c20012000,6A57,41
1593,229400,2294,1,32,4c20012000,C767,41
1594,229600,2296,1,32,4c20012000,FA34,41
1595,229800,2298,1,32,4c20012000,E2D6,41
1596,230000,2300,0,32,11032000,F1AE,40
1597,230100,2301,0,32,11032000,2BB4,40
1598,230200,2302,0,32,11032000,3EA3,40
1599,230300,2303,0,32,11032000,9073,40
1600,230400,2304,0,32,11032000,0272,40
1601,230500,2305,0,32,11032000,E95C,40
1602,230600,2306,0,32,11032000,7B05,40
1603,230700,2307,0,32,11032000,E2EC,40
1604,230800,2308,0,32,11032000,4312,40
1605,230900,2309,0,32,11032000,1A82,40
1606,231000,2310,0,32,11032000,59BB,40
1607,231100,2311,0,32,11032000,868B,40
1608,231200,2312,0,32,11032000,CAB2,40
1609,231300,2313,0,32,11032000,6C25,40
1610,231400,2314,0,32,11032000,D865,40
1611,231500,2315,0,32,11032000,AA44,40
1612,231600,2316,0,32,11032000,6970,40
1613,231700,2317,0,32,11032000,23C3,40
1614,231800,2318,0,32,11032000,D7D4,40
1615,231900,2319,0,32,11032000,1879,40
1616,232000,2320,0,32,11032000,8ED4,40
1617,232100,2321,0,32,11032000,3412,40
1618,232300,2323,0,32,11032000,D987,40
1619,232400,2324,0,32,11032000,E788,40
1620,232500,2325,0,32,11032000,E7C4,40
1621,232600,2326,0,32,11032000,5828,40
1622,232700,2327,0,32,11032000,8E8E,40
1623,232800,2328,0,32,11032000,43B4,40
1624,232900,2329,0,32,11032000,12F9,40
1625,233000,2330,0,32,11032000,9287,40
1626,233100,2331,0,32,11032000,7A5D,40
1627,233200,2332,0,32,11032000,8D58,40
1628,233300,2333,0,32,11032000,AEB5,40
1629,233500,2335,0,32,11032000,37F8,40
1630,233600,2336,0,32,11032000,50C7,40
1631,233700,2337,0,32,11032000,1529,40
1632,233800,2338,0,32,11032000,5942,40
1633,233900,2339,0,32,11032000,A5C6,40
1634,234000,2340,0,32,11032000,02AE,40
1635,234100,2341,0,32,11032000,3014,40
1636,234200,2342,0,32,11032000,BC3A,40
1637,234400,2344,0,32,11032000,08AA,40
1638,234500,2345,0,32,11032000,126A,40
1639,234600,2346,0,32,11032000,FFA0,40
1640,234700,2347,0,32,11032000,B09C,40
1641,234800,2348,0,32,11032000,3A31,40
1642,234900,2349,0,32,11032000,F0BD,40
1643,235000,2350,1,32,4c20012000,5FD8,41
1644,235200,2352,1,32,4c20012000,1D79,41
1645,235400,2354,1,32,4c20012000,A011,41
1646,235600,2356,1,32,4c20012000,55E7,41
1647,235800,2358,1,32,4c20012000,5B5E,41
1648,236000,2360,1,32,4c20012000,937A,41
1649,236200,2362,1,32,4c20012000,57B3,41
1650,236400,2364,1,32,4c20012000,BBB9,41
1651,236700,2367,1,32,4c20012000,3801,41
1652,236900,2369,1,32,4c20012000,856C,41
1653,237100,2371,1,32,4c20012000,EF09,41
1654,237300,2373,1,32,4c20012000,8BCB,41
1655,237500,2375,1,32,4c20012000,E1C0,41
1656,237700,2377,1,32,4c20012000,B2E3,41
1657,238000,2380,1,32,4c20012000,F8C8,41
1658,238300,2383,1,32,4c20012000,3867,41
1659,238500,2385,1,32,4c20012000,6D6E,41
1660,238800,2388,1,32,4c20012000,7DCD,41
1661,239000,2390,1,32,4c20012000,1184,41
1662,239200,2392,1,32,4c20012000,3CDB,41
1663,239400,2394,1,32,4c20012000,8FE5,41
1664,239600,2396,1,32,4c20012000,223C,41
1665,239800,2398,1,32,4c20012000,9F1C,41
